unixtime,time,ppfdred1,ppfdblue1,ppfd1,ppfdred2,ppfdblue2,ppfd2,ppfdred3,ppfdblue3,ppfd3,ppfdred4,ppfdblue4,ppfd4,ppfdred5,ppfdblue5,ppfd5,ppfdred6,ppfdblue6,ppfd6,ppfdred7,ppfdblue7,ppfd7,temp_1,humd_1,temp_2,humd_2,temp_3,humd_3,tmp1,tmp2,tmp3,flowrate,temp_a,humd_a
1529380800,19-06-18 12:00,46.63636363636363,87.0,133.63636363636363,48.90909090909091,80.72727272727273,129.63636363636363,52.0,96.9090909090909,148.9090909090909,49.54545454545455,93.54545454545455,143.0909090909091,45.27272727272727,88.72727272727273,134.0,50.27272727272727,80.27272727272727,130.54545454545453,51.36363636363637,99.72727272727273,151.0909090909091,23.027272657914594,70.93636322021484,22.8000001040372,69.59999916770242,22.972727342085406,70.02727369828658,28.397727272727273,28.52840909090909,29.09090909090909,0.2209090909090909,21.94545433738015,69.74545426802202
1529384400,19-06-18 13:00,46.166666666666664,86.41666666666667,132.58333333333334,48.416666666666664,80.0,128.41666666666666,50.916666666666664,96.41666666666667,147.33333333333334,48.25,93.33333333333333,141.58333333333334,44.25,88.0,132.25,49.166666666666664,80.5,129.66666666666666,50.25,100.33333333333333,150.58333333333334,23.700000127156574,68.59166653951009,23.5,66.6833324432373,23.81666660308838,66.95833396911621,30.057291666666668,30.359375,30.708333333333332,0.2316666666666667,22.308333079020183,68.84166653951009
1529388000,19-06-18 14:00,45.75,86.58333333333333,132.33333333333334,48.166666666666664,80.08333333333333,128.25,50.75,96.66666666666667,147.41666666666666,48.25,92.91666666666667,141.16666666666666,44.5,88.33333333333333,132.83333333333334,49.916666666666664,80.33333333333333,130.25,50.833333333333336,99.16666666666667,150.0,23.874999523162842,68.24166806538899,23.75,65.83333333333333,24.075000286102295,66.04999923706055,30.385416666666668,30.723958333333332,31.0,0.22916666666666666,22.483333269755047,68.13333257039388
1529391600,19-06-18 15:00,46.083333333333336,86.25,132.33333333333334,48.416666666666664,80.25,128.66666666666666,51.416666666666664,96.5,147.91666666666666,50.166666666666664,93.0,143.16666666666666,45.25,88.33333333333333,133.58333333333334,49.5,80.25,129.75,50.083333333333336,98.41666666666667,148.5,23.99166663487752,67.59999974568684,23.874999523162842,65.3583329518636,24.200000445048016,65.41666666666667,30.520833333333332,30.833333333333332,31.114583333333332,0.225,22.600000381469727,67.56666628519694
1529395200,19-06-18 16:00,46.0,86.16666666666667,132.16666666666666,48.333333333333336,79.91666666666667,128.25,51.75,96.08333333333333,147.83333333333334,49.083333333333336,92.41666666666667,141.5,44.666666666666664,87.58333333333333,132.25,49.083333333333336,79.91666666666667,129.0,49.916666666666664,99.0,148.91666666666666,24.100000381469727,67.84166653951009,23.983333269755047,64.90000089009602,24.308332602183025,65.04999923706055,30.640625,30.979166666666668,31.229166666666668,0.21416666666666664,22.70000076293945,66.92500114440918
1529398800,19-06-18 17:00,46.09090909090909,86.0,132.0909090909091,47.81818181818182,80.27272727272727,128.0909090909091,51.09090909090909,97.0,148.0909090909091,48.18181818181818,93.81818181818181,142.0,44.18181818181818,88.63636363636364,132.8181818181818,48.63636363636363,79.81818181818181,128.45454545454547,49.72727272727273,99.27272727272727,149.0,24.1454551003196,66.88181721080433,24.081818493929777,64.30908966064453,24.372726787220348,64.64545371315695,30.607954545454547,30.982954545454547,31.227272727272727,0.21,22.718182303688742,66.81818459250711
1529402400,19-06-18 18:00,46.0,86.0,132.0,48.083333333333336,80.08333333333333,128.16666666666666,50.916666666666664,96.75,147.66666666666666,48.833333333333336,93.0,141.83333333333334,44.666666666666664,88.41666666666667,133.08333333333334,50.5,79.16666666666667,129.66666666666666,51.416666666666664,99.83333333333333,151.25,24.200000603993733,66.58333269755046,24.10000038146973,63.7416664759318,24.408332983652752,64.02499930063884,30.692708333333332,31.03125,31.25,0.24416666666666667,22.766666412353516,66.81666946411133
1529406000,19-06-18 19:00,46.0,86.08333333333333,132.08333333333334,48.0,80.5,128.5,51.083333333333336,96.25,147.33333333333334,48.75,93.16666666666667,141.91666666666666,45.333333333333336,88.25,133.58333333333334,49.333333333333336,80.0,129.33333333333334,50.416666666666664,99.41666666666667,149.83333333333334,24.25000015894572,66.11666742960612,24.125000476837158,63.34166653951009,24.416666348775227,63.82500076293945,30.661458333333332,31.03125,31.244791666666668,0.24,22.79166603088379,66.69999885559082
1529409600,19-06-18 20:00,46.0,86.25,132.25,47.916666666666664,79.91666666666667,127.83333333333333,50.5,97.0,147.5,47.416666666666664,93.83333333333333,141.25,43.5,88.16666666666667,131.66666666666666,49.5,80.25,129.75,50.0,99.33333333333333,149.33333333333334,24.258333206176758,65.99166679382324,24.15833393732707,63.11666679382324,24.449999809265137,63.69166660308838,30.630208333333332,30.96875,31.244791666666668,0.24416666666666667,22.75,66.53333282470703
1529413200,19-06-18 21:00,45.90909090909091,86.54545454545455,132.45454545454547,48.09090909090909,80.18181818181819,128.27272727272728,51.09090909090909,97.0,148.0909090909091,48.09090909090909,93.54545454545455,141.63636363636363,43.72727272727273,88.0909090909091,131.8181818181818,48.27272727272727,80.45454545454545,128.72727272727272,50.18181818181818,98.54545454545455,148.72727272727272,24.290908466685902,66.30000027743253,24.20000076293945,63.02727300470526,24.463636224920098,63.67272741144354,30.579545454545453,30.954545454545453,31.176136363636363,0.22454545454545452,22.73636384443803,66.47272768887606
1529416800,19-06-18 22:00,46.583333333333336,86.16666666666667,132.75,47.75,80.25,128.0,51.916666666666664,96.83333333333333,148.75,48.166666666666664,93.41666666666667,141.58333333333334,44.0,88.91666666666667,132.91666666666666,49.166666666666664,79.5,128.66666666666666,50.333333333333336,98.41666666666667,148.75,24.266666571299236,65.58333333333333,24.20000076293945,62.89166673024496,24.46666653951009,63.600000063578285,30.567708333333332,30.921875,31.161458333333332,0.21833333333333335,22.71666717529297,66.46666717529297
1529420400,19-06-18 23:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529424000,20-06-18 00:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529427600,20-06-18 01:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529431200,20-06-18 02:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529434800,20-06-18 03:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529438400,20-06-18 04:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529442000,20-06-18 05:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529445600,20-06-18 06:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529449200,20-06-18 07:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529452800,20-06-18 08:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529456400,20-06-18 09:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529460000,20-06-18 10:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529463600,20-06-18 11:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529467200,20-06-18 12:00,46.1,86.3,132.4,48.1,80.0,128.1,51.2,95.6,146.8,48.5,92.9,141.4,44.7,88.1,132.8,49.3,80.0,129.3,50.6,99.3,149.9,24.309999465942383,66.2099998474121,24.21000061035156,62.72000007629394,24.489999961853027,63.59000015258789,30.55,30.9125,31.1625,0.21800000000000003,22.730000305175782,66.5
1529470800,20-06-18 13:00,1.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,2.0,3.0,23.899999618530273,66.69999694824219,23.70000076293945,66.80000305175781,24.10000038146973,67.30000305175781,29.9375,31.5,31.5625,0.36,22.79999923706055,67.90000152587889
1529474400,20-06-18 14:00,46.09090909090909,88.0,134.0909090909091,48.54545454545455,82.9090909090909,131.45454545454547,51.72727272727273,99.0909090909091,150.8181818181818,49.27272727272727,95.0909090909091,144.36363636363637,44.18181818181818,90.0,134.1818181818182,51.09090909090909,82.81818181818181,133.9090909090909,50.72727272727273,101.0909090909091,151.8181818181818,24.136363636363637,68.30909104780717,23.90909108248624,66.87272713401101,24.33636370572177,67.11818209561434,30.1875,31.147727272727273,31.568181818181817,0.20454545454545456,23.0,67.4090909090909
1529478000,20-06-18 15:00,46.333333333333336,88.25,134.58333333333334,48.583333333333336,82.83333333333333,131.41666666666666,51.5,100.41666666666667,151.91666666666666,49.833333333333336,95.16666666666667,145.0,45.25,91.0,136.25,52.916666666666664,82.16666666666667,135.08333333333334,51.416666666666664,101.58333333333333,153.0,24.625000476837158,67.13333320617676,24.424999872843426,64.94166660308838,24.741666475931805,65.5,31.020833333333332,31.895833333333332,32.083333333333336,0.04416666666666667,23.3166659673055,67.26666641235352
1529481600,20-06-18 16:00,46.166666666666664,87.83333333333333,134.0,48.25,82.08333333333333,130.33333333333334,50.416666666666664,100.0,150.41666666666666,48.666666666666664,94.83333333333333,143.5,44.333333333333336,90.08333333333333,134.41666666666666,51.416666666666664,81.91666666666667,133.33333333333334,50.5,101.33333333333333,151.83333333333334,24.75833336512248,66.64166641235352,24.424999713897705,64.51666736602783,24.891666253407795,65.09166590372722,31.348958333333332,32.21875,32.411458333333336,0.017499999999999998,23.416666348775227,66.95000076293945
1529485200,20-06-18 17:00,45.916666666666664,87.83333333333333,133.75,47.75,81.75,129.5,50.916666666666664,99.58333333333333,150.5,48.5,94.0,142.5,44.25,89.66666666666667,133.91666666666666,51.416666666666664,81.75,133.16666666666666,50.25,100.83333333333333,151.08333333333334,24.708333492279053,66.56666692097981,24.458333174387615,64.85833326975505,24.99166663487752,64.26666673024495,31.182291666666668,32.0,32.354166666666664,0.18833333333333332,23.53333346048991,66.44166564941406
1529488800,20-06-18 18:00,45.0,86.0,131.0,47.18181818181818,79.18181818181819,126.36363636363636,49.72727272727273,97.18181818181819,146.9090909090909,47.54545454545455,93.27272727272727,140.8181818181818,43.63636363636363,88.63636363636364,132.27272727272728,50.72727272727273,79.0909090909091,129.8181818181818,49.90909090909091,99.36363636363636,149.27272727272728,24.345453955910422,66.60908993807706,24.29999923706055,63.91818202625621,24.754545385187324,63.49999930641868,30.801136363636363,31.505681818181817,32.11363636363637,0.20909090909090908,23.354545073075727,65.43636460737748
1529492400,20-06-18 19:00,45.25,86.0,131.25,47.5,79.58333333333333,127.08333333333333,50.166666666666664,98.33333333333333,148.5,48.166666666666664,93.08333333333333,141.25,44.333333333333336,88.25,132.58333333333334,51.5,78.75,130.25,50.083333333333336,98.83333333333333,148.91666666666666,24.241666793823242,66.17499923706055,24.29999923706055,63.06666660308838,24.70000076293945,63.058332443237305,30.364583333333332,31.130208333333332,31.8125,0.2233333333333333,23.133333841959637,65.33333587646484
1529496000,20-06-18 20:00,45.416666666666664,86.0,131.41666666666666,48.666666666666664,78.75,127.41666666666667,50.083333333333336,98.08333333333333,148.16666666666666,48.25,93.16666666666667,141.41666666666666,44.166666666666664,88.33333333333333,132.5,51.083333333333336,78.66666666666667,129.75,49.833333333333336,99.33333333333333,149.16666666666666,24.21666717529297,65.46666717529297,24.29999923706055,62.82500012715658,24.625000476837158,62.90833409627279,30.166666666666668,30.901041666666668,31.619791666666668,0.20333333333333334,23.00833336512248,65.48333358764648
1529499600,20-06-18 21:00,45.333333333333336,86.0,131.33333333333334,47.583333333333336,79.5,127.08333333333333,49.833333333333336,98.08333333333333,147.91666666666666,47.666666666666664,93.33333333333333,141.0,43.833333333333336,88.16666666666667,132.0,50.916666666666664,78.75,129.66666666666666,50.25,99.25,149.5,24.19166739781697,65.5166670481364,24.266666412353516,62.583333333333336,24.583333651224773,62.89166704813639,30.078125,30.760416666666668,31.510416666666668,0.235,22.933333079020183,65.5999984741211
1529503200,20-06-18 22:00,45.083333333333336,86.16666666666667,131.25,48.0,79.16666666666667,127.16666666666667,50.0,97.83333333333333,147.83333333333334,47.833333333333336,93.41666666666667,141.25,43.583333333333336,88.5,132.08333333333334,50.833333333333336,78.83333333333333,129.66666666666666,49.833333333333336,99.5,149.33333333333334,24.05833355585734,65.5,24.083333651224773,62.96666685740153,24.44166644414266,63.38333320617676,30.265625,30.734375,31.369791666666668,0.23083333333333333,22.8166659673055,65.85833358764648
1529506800,20-06-18 23:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529510400,21-06-18 00:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529514000,21-06-18 01:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529517600,21-06-18 02:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529521200,21-06-18 03:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529524800,21-06-18 04:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529528400,21-06-18 05:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529532000,21-06-18 06:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529535600,21-06-18 07:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529539200,21-06-18 08:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529542800,21-06-18 09:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529546400,21-06-18 10:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529550000,21-06-18 11:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529553600,21-06-18 12:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529557200,21-06-18 13:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529560800,21-06-18 14:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529564400,21-06-18 15:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
1529568000,21-06-18 16:00,45.4,86.0,131.4,47.9,79.2,127.1,49.9,98.0,147.9,48.0,94.0,142.0,43.3,88.1,131.4,50.4,79.3,129.7,50.2,99.7,149.9,23.92999973297119,65.7599998474121,23.979999923706053,63.08999938964844,24.329999351501463,63.71000022888184,30.225,30.6125,31.26875,0.22600000000000003,22.74000015258789,66.05999908447265
