panel1areaK
9.352678571428571
11.322704081632653
14.235969387755102
19.995535714285715
24.320153061224488
46.74936224489796
54.36798469387755
69.65688775510205
96.7047193877551
124.71109693877551
157.75573979591837
181.9170918367347
233.16135204081633
378.4145408163265
450.2978316326531
441.24617346938777
416.8482142857143
406.4936224489796
404.297193877551
402.5140306122449
