panel3areaK
8.661989795918368
10.482780612244898
10.509566326530612
10.080994897959183
10.931122448979592
10.957908163265307
12.737882653061224
12.737882653061224
12.737882653061224
13.600127551020408
13.96875
14.356505102040817
15.327168367346939
16.178571428571427
16.371811224489797
18.067602040816325
17.981505102040817
18.07716836734694
19.53188775510204
19.965561224489797
20.662627551020407
22.521683673469386
22.463647959183675
22.93686224489796
24.040178571428573
25.580357142857142
26.400510204081634
27.20280612244898
27.07780612244898
38.70854591836735
39.01849489795919
44.5344387755102
45.10650510204081
42.651785714285715
49.0593112244898
49.16454081632653
47.43877551020408
52.193239795918366
53.638392857142854
60.02487244897959
63.82270408163265
65.26977040816327
66.96747448979592
69.07015306122449
71.6186224489796
74.0688775510204
77.85905612244898
81.66135204081633
70.89413265306122
74.89668367346938
78.07142857142857
95.44196428571429
108.25892857142857
109.80676020408163
107.0420918367347
145.67602040816325
126.77232142857143
141.26211734693877
136.8985969387755
141.4655612244898
150.62946428571428
158.64285714285714
160.77295918367346
180.8622448979592
184.0140306122449
195.09757653061226
188.5299744897959
191.64795918367346
196.63073979591837
206.87755102040816
211.05994897959184
230.08482142857142
243.59757653061226
262.78188775510205
266.5484693877551
268.9292091836735
276.64477040816325
280.8915816326531
327.0172193877551
369.3125
370.4948979591837
371.59566326530614
403.5982142857143
403.89732142857144
402.2213010204082
400.7869897959184
411.8016581632653
399.73724489795916
446.827806122449
450.47066326530614
450.4202806122449
458.5363520408163
457.5025510204082
456.9661989795918
422.4107142857143
422.54910714285717
419.84311224489795
423.63520408163265
421.4496173469388
419.48150510204084
417.77232142857144
415.7264030612245
415.37117346938777
415.3673469387755
416.1498724489796
417.5542091836735
420.45025510204084
420.20599489795916
411.48852040816325
413.50063775510205
411.6919642857143
412.3188775510204
416.24107142857144
416.2359693877551
411.77104591836735
416.7729591836735
416.58354591836735
414.5299744897959
417.05357142857144
416.7436224489796
