unixtime,time,ppfdred1,ppfdblue1,ppfd1,ppfdred2,ppfdblue2,ppfd2,ppfdred3,ppfdblue3,ppfd3,ppfdred4,ppfdblue4,ppfd4,ppfdred5,ppfdblue5,ppfd5,ppfdred6,ppfdblue6,ppfd6,ppfdred7,ppfdblue7,ppfd7,temp_1,humd_1,temp_2,humd_2,temp_3,humd_3,tmp1,tmp2,tmp3,flowrate,temp_a,humd_a,ppfdred1_2,ppfdblue1_2,ppfd1_2,ppfdred2_2,ppfdblue2_2,ppfd2_2,ppfdred3_2,ppfdblue3_2,ppfd3_2,ppfdred4_2,ppfdblue4_2,ppfd4_2,ppfdred5_2,ppfdblue5_2,ppfd5_2,ppfdred6_2,ppfdblue6_2,ppfd6_2,ppfdred7_2,ppfdblue7_2,ppfd7_2,temp_1_2,humd_1_2,temp_2_2,humd_2_2,temp_3_2,humd_3_2,tmp1_2,tmp2_2,tmp3_2,oxy_con_2,co2_con_2,ppfdred1_3,ppfdblue1_3,ppfd1_3,ppfdred2_3,ppfdblue2_3,ppfd2_3,ppfdred3_3,ppfdblue3_3,ppfd3_3,ppfdred4_3,ppfdblue4_3,ppfd4_3,ppfdred5_3,ppfdblue5_3,ppfd5_3,ppfdred6_3,ppfdblue6_3,ppfd6_3,ppfdred7_3,ppfdblue7_3,ppfd7_3,temp_1_3,humd_1_3,temp_2_3,humd_2_3,temp_3_3,humd_3_3,tmp1_3,tmp2_3,tmp3_3,ec_3,ph_3,watertemp_3,waterlevel_3
1534003200,12-08-18 00:00,144.0,13.916666666666664,157.91666666666666,155.33333333333334,12.833333333333336,168.16666666666666,160.75,17.333333333333332,178.08333333333337,170.0,29.83333333333333,199.83333333333331,157.0,32.25,189.25,174.58333333333337,3.25,177.83333333333337,161.0,32.333333333333336,193.33333333333331,26.508333365122482,59.20833365122478,25.383332888285324,71.55833244323729,26.37500031789144,61.30000019073486,31.90104166666667,32.625,33.375,0.2475,23.949999809265137,62.26666641235352,138.9,61.5,200.4,147.8,53.0,200.8,152.9,84.1,237.0,139.7,56.5,196.2,134.8,65.3,200.1,140.7,52.6,193.3,157.8,70.4,228.2,25.269999694824214,99.9000015258789,20.899999618530273,83.80000305175781,26.05,63.08999977111817,38.4375,38.48125,34.19375,18.178000000000004,852.2279999999997,124.1818181818182,35.36363636363637,159.54545454545453,153.45454545454547,59.72727272727273,213.1818181818182,153.0909090909091,66.81818181818181,219.9090909090909,149.72727272727272,63.36363636363637,213.0909090909091,137.0909090909091,52.63636363636363,189.72727272727272,125.8181818181818,59.90909090909091,185.72727272727272,149.0909090909091,61.72727272727273,210.8181818181818,24.51818240772594,87.5,24.44545433738015,60.17272706465288,24.44545485756614,62.50909077037465,,35.83522727272727,22.6875,6.451497460921135,1755.4365910951215,24.94272727272727,1.0
1534089600,13-08-18 00:00,144.0,13.916666666666664,157.91666666666666,155.33333333333334,12.833333333333336,168.16666666666666,160.75,17.333333333333332,178.08333333333337,170.0,29.83333333333333,199.83333333333331,157.0,32.25,189.25,174.58333333333337,3.25,177.83333333333337,161.0,32.333333333333336,193.33333333333331,26.508333365122482,59.20833365122478,25.383332888285324,71.55833244323729,26.37500031789144,61.30000019073486,31.90104166666667,32.625,33.375,0.2475,23.949999809265137,62.26666641235352,138.9,61.5,200.4,147.8,53.0,200.8,152.9,84.1,237.0,139.7,56.5,196.2,134.8,65.3,200.1,140.7,52.6,193.3,157.8,70.4,228.2,25.269999694824214,99.9000015258789,20.899999618530273,83.80000305175781,26.05,63.08999977111817,38.4375,38.48125,34.19375,18.178000000000004,852.2279999999997,122.41666666666669,34.333333333333336,156.75,152.16666666666666,58.5,210.66666666666663,147.75,60.41666666666666,208.16666666666663,145.75,62.58333333333334,208.33333333333331,134.08333333333334,51.16666666666666,185.25,125.08333333333331,58.0,183.08333333333331,143.75,59.83333333333334,203.58333333333331,24.341666857401535,90.14999961853027,24.074999968210854,62.54166603088379,24.22499990463257,64.54999860127765,,35.140625,22.6875,6.221922132383027,1722.1177571312226,24.78616666666667,1.0
1534176000,14-08-18 00:00,137.58333333333334,11.0,148.58333333333334,152.91666666666666,11.166666666666664,164.08333333333334,155.0,16.333333333333332,171.33333333333334,160.0,29.5,189.5,138.66666666666666,28.0,166.66666666666666,157.0,0.0,157.0,26.25,12.416666666666664,38.66666666666666,25.73333295186361,67.70833396911621,24.3916662534078,84.64166704813641,25.449999809265137,69.8916670481364,31.22395833333333,31.69791666666667,32.875,0.2833333333333333,23.15000057220459,66.1749979654948,135.0,59.54545454545455,194.54545454545453,145.0,50.27272727272727,195.27272727272728,147.0,81.0,228.0,132.72727272727272,55.72727272727273,188.45454545454547,129.54545454545453,63.27272727272727,192.8181818181818,131.0,38.81818181818182,169.8181818181818,149.0,69.54545454545455,218.54545454545453,24.327272068370476,99.9000015258789,20.899999618530273,83.80000305175781,25.418181852860883,70.04545454545455,37.45454545454545,37.73295454545455,33.28977272727273,17.97181818181818,884.9845454545452,119.0909090909091,32.0,151.0909090909091,150.72727272727272,57.09090909090909,207.8181818181818,140.72727272727272,53.09090909090909,193.8181818181818,141.1818181818182,62.72727272727273,203.9090909090909,130.36363636363637,49.45454545454545,179.8181818181818,125.54545454545456,57.09090909090909,182.63636363636363,133.54545454545453,55.0,188.54545454545453,23.900000138716265,93.17272810502486,23.509090770374645,66.72727203369139,23.60909080505371,69.48181915283203,,34.82386363636363,22.6875,6.241440671925358,1511.9111028575178,24.107727272727274,1.0
1534262400,15-08-18 00:00,132.83333333333334,9.166666666666666,142.0,149.41666666666666,10.25,159.66666666666666,150.5,16.083333333333332,166.58333333333334,143.91666666666666,21.25,165.16666666666666,118.75,23.25,142.0,65.0,11.0,76.0,19.33333333333333,9.0,28.33333333333333,26.05833339691162,69.13333384195964,24.874999523162842,88.16666603088379,26.00833304723104,75.27499961853026,31.89583333333333,32.572916666666664,32.875,0.30750000000000005,24.10000038146973,64.0500005086263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.545454718849875,99.9000015258789,20.899999618530273,83.80000305175781,25.47272734208541,76.35454559326172,38.4375,38.63636363636363,34.11363636363637,18.384545454545453,780.4727272727272,55.63636363636363,36.90909090909091,92.54545454545456,148.9090909090909,55.54545454545455,204.45454545454547,125.27272727272728,42.36363636363637,167.63636363636363,135.1818181818182,60.0,195.1818181818182,127.36363636363636,49.72727272727273,177.0909090909091,124.0909090909091,55.81818181818182,179.9090909090909,112.8181818181818,39.27272727272727,152.0909090909091,24.254545385187324,95.84545482288708,23.64545458013361,70.00000069358133,23.809090874411844,73.78181804310192,,35.21022727272727,22.6875,5.978873459954567,1462.7554609351755,24.55072727272727,1.0
1534348800,16-08-18 00:00,126.0,3.1666666666666665,129.16666666666666,52.91666666666666,13.0,65.91666666666667,132.0,13.166666666666664,145.16666666666666,128.25,17.0,145.25,104.0,17.333333333333332,121.33333333333331,17.0,13.0,30.0,11.0,5.0,16.0,25.583333174387608,69.81666755676271,24.45000028610229,87.63333320617676,25.549999713897705,81.6583334604899,31.546875,32.151041666666664,32.875,0.27,23.874999523162842,63.94999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.20000058954412,99.9000015258789,20.899999618530273,83.80000305175781,24.89090919494629,78.36363497647372,37.76136363636363,37.94886363636363,33.42613636363637,18.44181818181818,839.0872727272726,25.91666666666667,31.91666666666667,57.83333333333334,148.83333333333334,54.58333333333334,203.41666666666663,57.25,10.416666666666666,67.66666666666667,120.5,40.66666666666666,161.16666666666666,125.0,48.25,173.25,123.83333333333331,53.83333333333334,177.66666666666663,107.75,46.41666666666666,154.16666666666666,23.95833396911621,96.66666793823242,23.5,75.48333358764648,23.491666952768966,77.45000012715656,,34.572916666666664,22.6875,5.720772205654312,1436.9508935351223,24.4685,1.0
1534435200,17-08-18 00:00,118.0,0.0,118.0,27.0,10.454545454545457,37.45454545454545,98.1818181818182,9.363636363636363,107.54545454545456,117.54545454545456,12.909090909090908,130.45454545454547,59.0,16.181818181818183,75.18181818181819,13.0,10.0,23.0,8.0,3.0,11.0,25.318181818181817,69.09999916770242,24.33636353232644,89.67272671786222,25.17272758483887,83.93636530095881,31.5625,31.8125,32.875,0.26545454545454544,23.72727307406339,64.62727217240767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.12999992370605,99.9000015258789,20.899999618530273,83.80000305175781,24.410000228881835,79.05999984741213,37.45,37.58125,33.575,18.379,829.033,34.45454545454545,23.0,57.45454545454545,147.54545454545453,47.72727272727273,195.27272727272728,9.0,1.9090909090909087,10.909090909090908,113.8181818181818,34.90909090909091,148.72727272727272,122.8181818181818,45.36363636363637,168.1818181818182,115.8181818181818,38.09090909090909,153.9090909090909,84.18181818181819,35.36363636363637,119.54545454545456,23.818181818181817,96.63636432994495,23.39999996532093,79.00000069358133,23.27272709933194,77.30909104780717,,34.72159090909091,22.6875,6.434595743481773,1385.3753606395478,24.38627272727273,1.0
1534521600,18-08-18 00:00,107.0,0.0,107.0,37.333333333333336,10.083333333333334,47.41666666666666,36.75,3.0,39.75,95.0,3.9166666666666665,98.91666666666669,49.0,12.0,61.0,7.0,6.0,13.0,8.0,3.0,11.0,25.34166669845581,69.12499936421712,24.48333326975505,90.66666730244955,25.300000031789146,84.58333333333333,31.57291666666667,31.80729166666667,32.875,0.2908333333333333,23.774999777475998,64.87499872843425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.327272068370476,99.9000015258789,20.899999618530273,83.80000305175781,24.1999998959628,76.89999944513494,37.86363636363637,38.05113636363637,34.05681818181818,17.934545454545454,1013.1709090909094,49.08333333333334,8.75,57.83333333333334,146.0,40.91666666666666,186.91666666666663,3.0,1.0,4.0,109.58333333333331,30.75,140.33333333333334,117.33333333333331,33.166666666666664,150.5,78.91666666666667,25.66666666666667,104.58333333333331,65.5,29.58333333333333,95.08333333333331,23.716666539510086,96.07499949137372,23.316666762034103,80.19166755676271,23.28333298365275,79.28333409627278,,34.447916666666664,22.6875,6.760011105584438,1324.828093040413,24.5155,1.0
1534608000,19-08-18 00:00,107.0,0.0,107.0,37.333333333333336,10.083333333333334,47.41666666666666,36.75,3.0,39.75,95.0,3.9166666666666665,98.91666666666669,49.0,12.0,61.0,7.0,6.0,13.0,8.0,3.0,11.0,25.34166669845581,69.12499936421712,24.48333326975505,90.66666730244955,25.300000031789146,84.58333333333333,31.57291666666667,31.80729166666667,32.875,0.2908333333333333,23.774999777475998,64.87499872843425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.327272068370476,99.9000015258789,20.899999618530273,83.80000305175781,24.1999998959628,76.89999944513494,37.86363636363637,38.05113636363637,34.05681818181818,17.934545454545454,1013.1709090909094,49.08333333333334,8.75,57.83333333333334,146.0,40.91666666666666,186.91666666666663,3.0,1.0,4.0,109.58333333333331,30.75,140.33333333333334,117.33333333333331,33.166666666666664,150.5,78.91666666666667,25.66666666666667,104.58333333333331,65.5,29.58333333333333,95.08333333333331,23.716666539510086,96.07499949137372,23.316666762034103,80.19166755676271,23.28333298365275,79.28333409627278,,34.447916666666664,22.6875,6.760011105584438,1324.828093040413,24.5155,1.0
1534694400,20-08-18 00:00,89.0,0.0,89.0,21.0,9.0,30.0,9.0,1.1666666666666667,10.166666666666666,69.08333333333333,0.0,69.08333333333333,35.916666666666664,8.083333333333334,44.0,4.0,3.5,7.5,6.0,2.0,8.0,24.84166638056437,68.78333282470703,24.10000038146973,90.65000025431317,24.82500012715657,87.55000050862628,31.30208333333333,31.53645833333333,32.875,0.2575,23.433333079020187,65.90833218892415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90909056230025,99.9000015258789,20.899999618530273,83.80000305175781,23.79999975724654,74.80000027743253,37.60795454545455,37.69318181818182,33.72727272727273,18.20909090909091,1015.481818181818,74.0909090909091,0.0,74.0909090909091,130.0909090909091,28.818181818181817,158.9090909090909,1.0,1.0,2.0,91.63636363636364,24.818181818181817,116.45454545454544,72.0909090909091,9.363636363636363,81.45454545454545,7.545454545454546,7.0,14.545454545454545,32.63636363636363,21.272727272727273,53.90909090909091,23.33636353232644,97.39090936834162,22.781818389892575,80.70909118652344,22.972727515480727,81.2454535744407,,34.88636363636363,22.6875,7.160970826685776,1273.5148043197728,24.09636363636364,1.0
1534780800,21-08-18 00:00,79.0,0.0,79.0,4.0,6.166666666666668,10.166666666666666,6.0,1.0833333333333333,7.083333333333332,58.0,0.0,58.0,21.0,6.0,27.0,3.0,2.0,5.0,4.0,2.0,6.0,25.02500009536743,68.98333358764647,24.30833260218302,90.77499961853027,24.841666857401535,88.6583334604899,31.69791666666667,32.208333333333336,33.8125,0.2441666666666667,23.716666857401535,65.55000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.045454718849875,99.9000015258789,20.899999618530273,83.80000305175781,23.89090936834162,74.34545412930575,38.23295454545455,38.15340909090909,33.59659090909091,18.164545454545454,1021.6545454545453,79.18181818181819,0.0,79.18181818181819,121.9090909090909,26.0,147.9090909090909,1.0,1.0,2.0,79.45454545454545,22.90909090909091,102.36363636363636,17.272727272727273,10.181818181818182,27.45454545454545,3.0,3.0,6.0,11.0,7.909090909090909,18.90909090909091,23.39999996532093,98.97272768887606,22.83636370572177,82.10909063165838,22.81818164478649,78.3909086747603,,35.25568181818182,22.6875,7.383597021169941,1189.2075481131135,24.31772727272727,1.0
