panel2areaK
10.463647959183673
10.376275510204081
10.889030612244898
11.59438775510204
11.74234693877551
12.44451530612245
12.808673469387756
13.20344387755102
13.524872448979592
13.849489795918368
13.748086734693878
14.381377551020408
14.579719387755102
15.38265306122449
17.037627551020407
17.866709183673468
17.476403061224488
17.755102040816325
18.45408163265306
19.12563775510204
21.393494897959183
22.039540816326532
21.238520408163264
21.850127551020407
22.56186224489796
23.37627551020408
29.838647959183675
30.681122448979593
39.74043367346939
42.255739795918366
42.39859693877551
42.86670918367347
39.6218112244898
40.94642857142857
49.14987244897959
51.045280612244895
52.422831632653065
53.5656887755102
69.35522959183673
73.12627551020408
61.125
63.77295918367347
66.0452806122449
68.21619897959184
94.32079081632654
72.64604591836735
78.21619897959184
80.68686224489795
88.42538265306122
90.16071428571429
119.36989795918367
120.61160714285714
132.53826530612244
134.44132653061226
137.62244897959184
141.58482142857142
117.57716836734694
151.4891581632653
131.74170918367346
159.34757653061226
164.22321428571428
170.13647959183675
177.28061224489795
183.10395408163265
186.16964285714286
190.1358418367347
196.15625
204.0127551020408
204.7920918367347
210.3845663265306
225.5497448979592
230.95663265306123
233.99553571428572
236.81186224489795
244.58163265306123
252.88010204081633
250.0797193877551
254.32397959183675
258.8794642857143
254.35841836734693
263.5982142857143
267.71683673469386
272.2959183673469
271.86224489795916
274.6823979591837
284.8985969387755
286.6811224489796
301.02232142857144
301.4202806122449
303.015306122449
327.9375
346.11798469387753
359.9088010204082
363.16517857142856
363.8826530612245
364.0573979591837
373.0567602040816
423.5841836734694
422.19770408163265
416.9170918367347
419.0911989795918
419.87563775510205
418.1996173469388
418.1485969387755
414.64923469387753
426.25892857142856
427.4515306122449
427.4566326530612
422.5988520408163
421.36479591836735
422.4515306122449
421.6390306122449
421.97257653061223
423.86607142857144
423.5395408163265
422.40433673469386
419.84757653061223
417.81186224489795
417.65242346938777
416.8125
